cpu_percent,read_count,write_count
40.7,568482,501776
27.0,568482,501776
31.2,568482,501776
26.8,568482,501777
28.5,568482,501777
29.5,568485,501777
27.1,568485,501777
29.7,568486,501777
30.2,568486,501781
27.4,568486,501781
29.7,568486,501781
30.8,568486,501781
26.9,568486,501781
28.5,568486,501781
30.8,568486,501782
27.4,568486,501832
39.7,568486,501832
32.2,568486,501832
26.6,568486,501836
27.5,568486,501836
31.3,568486,501863
27.3,568486,501863
28.2,568486,501863
28.1,568486,501863
30.8,568486,501863
27.1,568486,501863
27.6,568486,501863
32.3,568486,501863
26.5,568486,501867
27.0,568486,501867
32.0,568486,501867
26.6,568486,501868
38.7,568486,501868
30.7,568486,501868
28.1,568486,501868
27.5,568486,501868
30.3,568486,501868
30.0,568486,501868
27.0,568486,501872
30.2,568486,501872
26.9,568486,501872
29.9,568486,501875
29.4,568486,501875
28.5,568486,501875
28.9,568486,501875
28.8,568486,501875
27.5,568486,501875
29.4,568486,501875
45.7,568486,501879
26.4,568486,501879
27.1,568486,501879
31.5,568486,501879
27.9,568486,501879
26.5,568486,501879
31.8,568486,501879
26.5,568486,501879
28.5,568486,501879
27.3,568486,501879
31.5,568486,501879
27.2,568486,501883
27.5,568486,501883
33.2,568487,501883
28.1,568490,501883
27.0,568490,501883
47.0,568490,501883
27.0,568490,501883
27.1,568490,501883
29.3,568490,501883
29.5,568490,501883
26.0,568490,501888
33.7,568490,501892
29.5,568490,501895
28.5,568490,501895
30.0,568490,501895
30.3,568490,501895
26.9,568490,501895
43.2,568490,501895
26.0,568490,501898
29.9,568490,501899
28.6,568490,501899
28.9,568490,501899
27.6,568490,501899
29.6,568490,501901
27.0,568490,501901
28.3,568490,501901
31.0,568490,501901
26.5,568490,501907
28.2,568490,501907
30.2,568490,501907
28.7,568490,501907
26.6,568490,501907
30.3,568490,501907
45.2,568490,501961
28.5,568490,501961
27.6,568490,501961
36.5,568490,501961
27.5,568490,501964
27.6,568490,501964
30.8,568490,501964
27.0,568490,501964
27.4,568490,501964
33.7,568491,501964
26.4,568491,501964
27.6,568491,501966
29.9,568491,501966
29.8,568491,501966
26.0,568491,501966
30.7,568491,501970
40.1,568491,501970
27.1,568491,501970
29.9,568491,501970
29.0,568491,501970
29.1,568491,501970
31.5,568491,501971
26.8,568491,501971
30.5,568492,501971
29.5,568492,501971
27.9,568492,501975
28.5,568492,501975
31.2,568492,501975
26.1,568492,501975
27.0,568493,501975
31.8,568493,501975
27.4,568493,501980
40.4,568493,501980
29.4,568493,501980
32.7,568493,501980
26.7,568493,501980
28.4,568493,501984
30.8,568493,501984
27.7,568493,501984
27.5,568493,501984
33.0,568493,501984
25.5,568493,501985
28.4,568494,501985
32.5,568494,501985
29.9,568494,501985
26.0,568494,501985
31.0,568494,501989
29.2,568494,501989
40.2,568494,501989
30.7,568494,501989
30.3,568494,501989
25.5,568494,501990
31.2,568495,501990
27.1,568496,501990
29.4,568496,501990
28.3,568496,501990
28.1,568496,501990
27.6,568497,501994
30.5,568497,501994
27.2,568497,501994
30.7,568497,501994
29.4,568497,501994
27.3,568497,502039
27.0,568497,502039
45.2,568497,502039
27.0,568497,502039
27.5,568497,502039
28.9,568497,502042
29.6,568497,502042
28.7,568498,502042
27.3,568498,502042
30.5,568498,502042
26.9,568498,502042
27.3,568498,502043
32.5,568498,502043
27.5,568498,502043
26.9,568498,502043
31.6,568498,502043
26.4,568498,502047
28.0,568498,502047
44.2,568498,502047
27.0,568498,502047
26.9,568498,502047
31.0,568498,502047
28.8,568498,502047
27.5,568498,502047
30.0,568498,502047
29.5,568498,502047
26.5,568498,502050
30.2,568499,502050
28.4,568499,502050
28.1,568499,502050
29.0,568499,502050
29.6,568499,502050
39.8,568499,502050
30.3,568499,502050
26.1,568499,502050
30.8,568500,502050
29.1,568500,502050
29.5,568500,502054
27.0,568500,502054
30.3,568500,502054
28.6,568500,502054
28.1,568500,502054
28.6,568500,502054
31.5,568500,502054
26.0,568500,502054
27.7,568500,502054
31.8,568500,502054
26.0,568500,502058
40.7,568500,502058
31.5,568500,502058
27.1,568500,502058
27.0,568501,502058
33.2,568501,502058
27.2,568501,502058
27.9,568501,502058
30.3,568501,502058
30.2,568502,502058
26.0,568502,502058
31.0,568503,502062
16.6,568503,502062
4.5,568503,502062
7.5,568503,502062
7.5,568503,502063
4.0,568503,502063
20.6,568503,502063
3.5,568503,502063
3.5,568503,502063
6.0,568503,502063
6.5,568503,502067
3.5,568503,502079
3.0,568503,502079
8.0,568503,502079
3.0,568503,502139
3.5,568503,502140
4.0,568503,502140
5.5,568503,502140
2.0,568503,502140
7.0,568503,502140
2.5,568503,502140
4.0,568503,502140
19.0,568503,502142
5.1,568503,502142
2.0,568503,502143
7.0,568503,502143
3.5,568503,502143
4.5,568503,502143
5.5,568503,502143
5.0,568503,502143
3.5,568503,502143
8.5,568503,502143
2.5,568503,502145
4.5,568503,502145
7.0,568503,502145
5.5,568503,502146
2.0,568503,502146
7.5,568503,502146
18.8,568503,502146
5.5,568503,502146
4.0,568503,502146
9.5,568503,502146
4.5,568503,502146
21.6,568503,502148
30.2,568503,502148
27.4,568503,502149
30.0,568503,502149
30.3,568503,502149
27.4,568503,502149
27.6,568503,502149
43.2,568503,502149
26.5,568504,502149
27.9,568504,502149
31.7,568504,502152
26.8,568504,502152
26.5,568504,502156
31.0,568504,502156
28.5,568504,502156
27.0,568504,502156
30.0,568504,502156
30.2,568504,502156
26.9,568504,502156
30.3,568504,502156
29.0,568504,502160
28.2,568504,502160
29.3,568504,502196
41.7,568504,502196
27.3,568504,502196
30.5,568504,502196
27.4,568504,502196
30.5,568504,502196
30.2,568505,502196
27.9,568505,502196
29.2,568505,502196
29.9,568505,502200
27.0,568505,502200
27.6,568505,502215
29.4,568506,502215
29.0,568506,502215
28.4,568506,502215
28.3,568506,502215
32.3,568506,502215
38.5,568506,502215
30.3,568507,502215
29.6,568507,502219
29.4,568507,502219
26.9,568507,502219
33.3,568507,502219
26.5,568507,502219
28.7,568508,502219
32.3,568508,502219
28.0,568508,502219
26.0,568508,502219
32.8,568508,502219
27.4,568508,502219
27.1,568508,502223
30.3,568508,502223
30.0,568508,502223
39.9,568508,502223
31.0,568508,502245
28.1,568508,502245
28.0,568508,502245
29.0,568508,502245
28.4,568508,502245
28.1,568508,502245
30.5,568508,502248
26.3,568508,502248
30.0,568508,502248
28.7,568508,502248
28.6,568508,502248
62.3,568508,502265
40.2,568508,502265
31.2,568508,502265
45.5,568508,502265
30.5,568508,502265
34.5,568508,502265
28.2,568508,502265
33.7,568508,502265
30.5,568508,502265
27.9,568508,502265
30.2,568508,502266
65.5,568510,502270
46.3,568511,502301
28.2,568511,502301
38.0,568511,502301
26.0,568511,502301
32.0,568511,502301
30.0,568512,502301
35.5,568512,502301
26.7,568512,502301
52.5,568512,502301
35.2,568512,502305
29.0,568512,502305
32.5,568512,502305
28.9,568512,502305
31.3,568512,502305
30.0,568512,502305
44.5,568512,502305
30.3,568513,502306
31.8,568513,502306
28.9,568513,502306
33.0,568513,502306
29.1,568513,502309
32.7,568513,502309
28.4,568513,502309
29.7,568513,502309
34.0,568513,502309
26.6,568513,502309
33.8,568513,502309
29.1,568513,502309
33.3,568513,502309
29.0,568513,502309
48.7,568513,502313
25.6,568513,502313
31.2,568513,502313
32.7,568514,502352
30.2,568514,502352
28.6,568514,502352
33.7,568514,502352
29.5,568514,502352
28.1,568514,502352
35.2,568514,502352
28.7,568514,502354
30.7,568514,502355
31.3,568514,502355
48.0,568515,502355
26.0,568515,502355
34.7,568515,502377
28.3,568515,502377
32.0,568515,502377
29.6,568515,502377
32.5,568515,502419
29.5,568515,502419
29.6,568515,502421
30.7,568515,502421
30.8,568515,502421
31.0,568515,502421
29.6,568515,502421
33.3,568515,502421
26.6,568515,502422
47.2,568515,502422
36.5,568515,502437
38.5,568515,502437
31.2,568515,502439
30.7,568515,502439
30.2,568515,502439
28.8,568515,502439
32.0,568515,502439
27.9,568515,502439
37.5,568515,502439
26.5,568515,502439
32.3,568515,502439
32.7,568515,502439
44.3,568515,502483
27.1,568515,502483
35.9,568515,502483
27.4,568515,502483
30.2,568515,502483
32.0,568516,502483
28.8,568516,502484
30.8,568516,502484
30.0,568517,502484
33.8,568517,502484
27.0,568517,502492
35.3,568517,502492
27.4,568517,502492
34.2,568517,502492
28.4,568517,502492
33.2,568517,502492
40.3,568517,502492
32.3,568517,502492
29.1,568517,502492
33.2,568517,502492
28.6,568517,502496
30.0,568517,502496
30.8,568517,502496
29.6,568517,502496
47.0,568517,502496
29.9,568517,502496
32.8,568517,502496
30.5,568517,502496
30.2,568517,502496
29.8,568517,502496
33.0,568517,502499
27.0,568517,502500
26.8,568517,502500
36.0,568517,502500
26.0,568517,502500
31.8,568517,502500
33.0,568517,502500
30.2,568517,502500
28.0,568517,502500
47.5,568517,502500
29.5,568517,502503
30.7,568517,502504
31.2,568517,502504
31.8,568517,502504
27.5,568517,502504
32.0,568517,502504
45.0,568517,502504
25.6,568517,502504
37.3,568517,502504
28.1,568517,502504
37.6,568517,502504
27.0,568517,502508
33.8,568517,502508
28.5,568517,502508
31.2,568517,502508
31.0,568517,502508
36.0,568517,502508
26.0,568517,502509
33.2,568517,502510
28.9,568517,502510
30.8,568517,502510
32.7,568517,502514
40.7,568517,502514
32.5,568517,502514
30.5,568517,502514
30.5,568517,502514
28.8,568517,502514
34.0,568517,502515
27.5,568517,502515
30.7,568517,502515
34.2,568517,502515
30.8,568517,502580
27.9,568517,502580
33.2,568517,502580
44.5,568517,502580
26.6,568517,502580
34.7,568517,502580
29.3,568517,502580
30.7,568517,502580
31.8,568517,502580
33.2,568517,502580
28.5,568517,502584
32.8,568517,502587
35.8,568517,502587
30.8,568517,502587
29.4,568517,502587
29.4,568517,502587
35.2,568517,502587
26.0,568518,502587
34.5,568518,502587
43.2,568518,502587
31.5,568518,502591
29.6,568518,502592
31.7,568518,502592
4.5,568518,502592
13.1,568518,502592
2.5,568518,502592
10.5,568518,502592
5.5,568518,502592
8.5,568518,502592
3.5,568518,502592
10.0,568518,502592
6.0,568518,502601
3.5,568518,502604
26.1,568518,502615
5.0,568518,502615
8.5,568518,502615
6.5,568518,502615
7.5,568518,502615
5.4,568518,502615
11.5,568518,502615
4.5,568518,502615
18.1,568518,502616
10.9,568518,502616
6.0,568518,502618
6.0,568518,502618
4.0,568518,502618
11.5,568518,502618
6.0,568518,502619
7.0,568518,502619
8.5,568518,502619
8.0,568518,502619
5.1,568518,502662
9.0,568518,502662
20.6,568518,502662
2.5,568518,502664
12.6,568518,502664
4.0,568518,502664
8.0,568518,502664
8.0,568518,502665
8.5,568518,502665
6.0,568518,502665
9.5,568518,502665
4.0,568518,502665
5.0,568518,502665
9.5,568518,502667
17.2,568518,502667
19.2,568518,502667
28.3,568518,502667
32.8,568518,502667
26.5,568518,502667
36.4,568518,502667
27.4,568518,502667
32.5,568518,502667
29.5,568518,502667
37.1,568518,502667
25.6,568518,502670
29.1,568518,502670
34.2,568518,502670
28.9,568518,502670
31.0,568518,502670
45.2,568519,502670
30.0,568519,502670
28.0,568519,502670
35.0,568519,502670
29.1,568519,502670
29.9,568519,502673
30.7,568519,502673
33.5,568519,502673
27.1,568519,502673
32.7,568519,502673
31.2,568519,502673
25.9,568519,502673
48.8,568519,502673
28.1,568519,502673
32.2,568519,502673
29.8,568519,502673
30.7,568519,502677
30.0,568519,502677
32.7,568519,502677
30.7,568519,502677
33.2,568519,502677
30.2,568519,502677
30.0,568519,502677
30.7,568519,502677
28.6,568519,502677
33.7,568519,502677
27.5,568519,502680
48.3,568519,502680
28.3,568519,502680
32.3,568519,502681
29.4,568519,502681
35.5,568520,502681
26.0,568520,502681
33.5,568520,502681
31.3,568520,502681
44.0,568520,502710
28.0,568543,502717
34.0,568543,502720
28.8,568543,502720
28.4,568543,502721
35.9,568543,502721
28.0,568543,502721
31.2,568543,502721
44.6,568543,502721
32.3,568543,502721
27.1,568543,502721
33.8,568543,502726
29.1,568543,502726
30.2,568543,502726
31.8,568543,502726
29.6,568543,502726
30.5,568543,502726
30.5,568543,502726
30.8,568543,502726
29.1,568544,502726
32.5,568544,502728
28.6,568544,502731
46.2,568544,502731
28.9,568544,502731
31.7,568544,502731
29.6,568544,502731
32.7,568544,502731
30.7,568544,502731
29.2,568544,502731
32.0,568544,502731
42.5,568544,502769
33.5,568544,502771
29.7,568544,502771
34.8,568544,502771
26.1,568544,502771
31.8,568544,502771
32.0,568545,502771
32.2,568545,502771
26.1,568545,502771
37.5,568545,502771
26.0,568545,502771
44.0,568545,502771
33.2,568545,502776
27.1,568545,502776
30.8,568545,502776
31.3,568545,502776
33.8,568545,502776
27.5,568546,502776
33.2,568546,502776
41.2,568546,502776
30.0,568546,502776
31.2,568546,502776
31.8,568546,502779
27.6,568546,502779
33.0,568546,502779
28.8,568546,502780
30.5,568546,502780
44.5,568546,502780
29.1,568546,502780
32.7,568546,502780
27.1,568546,502780
33.5,568546,502780
28.7,568546,502892
32.0,568546,502892
30.5,568546,502892
31.8,568547,502894
30.2,568547,502894
33.5,568547,502894
27.9,568547,502894
43.0,568548,502894
33.5,568548,502894
27.2,568548,502894
32.5,568548,502897
32.0,568548,502897
31.5,568548,502897
27.0,568548,502897
37.7,568548,502897
40.6,568548,502897
32.8,568548,502902
30.8,568548,502902
34.8,568548,502902
26.4,568548,502902
34.0,568548,502902
30.3,568549,502902
27.9,568549,502902
34.0,568549,502902
30.5,568549,502902
31.0,568549,502902
30.2,568549,502902
32.3,568549,502906
29.0,568549,502906
44.8,568549,502906
29.5,568549,502906
34.3,568549,502966
25.6,568549,502966
35.0,568550,502966
30.2,568550,502966
30.0,568550,502966
46.8,568550,502966
28.7,568550,502966
33.3,568550,502966
30.5,568550,502966
31.7,568550,502966
30.5,568550,502966
34.5,568550,502970
27.6,568550,502970
44.8,568550,502972
33.7,568550,502972
30.0,568550,502972
27.9,568550,502972
30.8,568550,502972
31.8,568550,502972
26.1,568550,502972
37.7,568550,502972
39.0,568550,502976
31.8,568550,502976
31.0,568550,502976
35.0,568550,502976
27.9,568550,502976
34.5,568550,502976
29.9,568550,502976
31.3,568550,502976
42.3,568550,502976
29.6,568550,502976
32.0,568550,503003
28.0,568550,503005
35.3,568550,503007
29.8,568550,503007
30.2,568550,503007
29.6,568550,503007
47.5,568550,503007
26.5,568550,503007
34.5,568550,503007
26.3,568550,503007
34.3,568550,503007
28.3,568550,503011
30.5,568550,503011
31.3,568550,503011
44.4,568550,503011
30.5,568550,503011
29.4,568550,503011
34.8,568550,503011
28.0,568550,503011
30.5,568550,503011
33.0,568550,503011
30.7,568550,503011
41.7,568550,503015
37.0,568550,503015
28.4,568550,503015
29.9,568550,503015
33.0,568550,503015
27.1,568550,503015
31.7,568550,503015
29.3,568550,503015
47.5,568550,503015
26.7,568550,503015
33.7,568550,503019
30.2,568550,503019
31.7,568550,503019
26.4,568550,503019
35.4,568550,503019
29.4,568550,503019
31.0,568550,503019
29.8,568550,503019
30.2,568550,503019
29.5,568550,503019
31.8,568550,503023
46.0,568550,503023
28.4,568550,503023
34.2,568550,503023
26.1,568550,503023
34.5,568551,503023
29.7,568551,503023
32.2,568551,503023
29.4,568551,503023
34.3,568551,503023
26.6,568551,503027
30.2,568551,503027
34.8,568551,503027
27.1,568551,503027
31.0,568551,503027
44.4,568551,503027
30.3,568551,503027
28.0,568551,503027
36.2,568551,503027
27.5,568551,503027
31.2,568551,503071
31.2,568551,503075
47.8,568551,503076
27.6,568551,503076
29.0,568551,503076
34.5,568551,503076
26.0,568551,503076
32.0,568551,503076
29.5,568551,503076
8.6,568551,503076
3.5,568551,503082
13.5,568551,503084
6.0,568551,503085
7.6,568551,503085
6.5,568551,503085
7.5,568551,503085
16.6,568551,503085
7.0,568551,503085
11.1,568551,503088
2.0,568551,503099
10.6,568551,503099
1.5,568551,503100
8.5,568551,503100
6.0,568551,503100
10.5,568551,503100
2.0,568551,503100
13.4,568551,503100
3.0,568551,503100
6.0,568551,503100
8.5,568551,503102
18.7,568551,503102
6.6,568551,503104
5.5,568551,503104
9.0,568551,503104
5.5,568551,503104
7.0,568551,503104
10.0,568551,503104
9.0,568551,503104
4.5,568551,503104
9.4,568551,503104
16.8,568551,503106
8.5,568551,503107
25.1,568551,503107
3.0,568551,503107
6.5,568551,503107
8.5,568551,503107
7.0,568551,503107
4.5,568551,503107
10.0,568551,503107
4.5,568551,503107
7.1,568551,503109
8.0,568551,503110
2.5,568551,503110
9.0,568551,503110
5.5,568551,503110
22.1,568551,503110
11.0,568551,503110
35.2,568551,503110
11.4,568551,503110
9.0,568551,503110
7.1,568551,503112
13.6,568551,503145
2.0,568551,503145
6.0,568551,503146
8.0,568551,503146
5.1,568551,503146
22.4,568551,503146
27.2,568551,503146
18.2,568551,503146
14.7,568551,503146
14.9,568551,503146
4.0,568551,503149
10.0,568551,503150
6.5,568551,503151
8.5,568551,503151
9.6,568551,503151
31.7,568551,503151
9.0,568551,503151
4.5,568551,503151
10.6,568551,503151
33.5,568551,503151
30.2,568551,503155
40.2,568551,503158
44.0,568551,503159
27.8,568551,503159
33.3,568551,503159
20.6,568551,503159
7.5,568551,503159
26.6,568551,503159
34.3,568551,503159
26.3,568551,503159
17.5,568551,503159
29.4,568551,503164
29.0,568551,503164
31.5,568551,503164
30.7,568551,503164
32.5,568551,503164
42.4,568551,503164
34.8,568551,503164
25.6,568551,503164
30.7,568551,503164
30.3,568551,503164
28.0,568551,503167
31.8,568551,503167
31.7,568551,503167
31.3,568551,503167
27.0,568551,503167
36.4,568551,503167
25.5,568551,503167
32.5,568551,503167
31.5,568551,503167
45.5,568551,503167
28.5,568551,503168
36.8,568552,503175
28.0,568552,503175
27.4,568552,503175
33.7,568552,503175
30.4,568552,503175
30.7,568552,503175
29.5,568552,503175
32.0,568552,503175
28.3,568552,503175
30.3,568552,503175
31.2,568552,503175
32.8,568552,503179
42.1,568552,503179
32.7,568552,503179
30.2,568552,503179
27.5,568552,503179
33.2,568552,503179
26.5,568552,503179
34.0,568552,503179
44.5,568553,503179
31.5,568553,503224
28.0,568553,503228
34.3,568553,503228
27.0,568553,503228
32.0,568553,503228
30.8,568553,503228
30.8,568553,503228
27.4,568553,503228
33.3,568553,503228
28.7,568553,503228
27.1,568553,503283
36.8,568553,503287
26.3,568553,503287
45.8,568553,503287
28.9,568553,503287
34.5,568553,503287
27.5,568553,503287
34.5,568553,503287
31.8,568553,503287
31.5,568553,503287
29.0,568553,503287
33.3,568553,503290
27.6,568553,503290
27.5,568553,503290
49.0,568553,503290
30.2,568553,503290
31.0,568553,503290
31.7,568553,503290
32.3,568553,503290
27.0,568553,503290
33.7,568553,503290
28.9,568554,503325
31.2,568554,503325
30.5,568554,503325
36.4,568554,503325
30.3,568554,503325
29.6,568554,503325
31.0,568554,503325
39.2,568554,503325
36.4,568554,503325
27.2,568554,503325
32.2,568554,503341
30.8,568554,503341
31.0,568554,503341
27.1,568554,503341
36.0,568555,503341
28.0,568555,503341
30.3,568555,503341
30.3,568555,503341
29.5,568555,503341
29.9,568555,503341
29.3,568555,503344
46.7,568555,503344
25.6,568555,503345
33.5,568555,503345
30.8,568555,503345
34.5,568555,503345
25.6,568555,503345
36.5,568555,503345
27.4,568555,503345
33.2,568555,503345
29.0,568555,503345
30.2,568555,503348
32.5,568555,503349
35.3,568555,503349
30.0,568555,503349
43.7,568556,503349
35.5,568556,503349
27.5,568556,503349
31.3,568556,503349
31.0,568556,503349
31.8,568556,503382
27.1,568556,503384
34.8,568556,503384
29.5,568556,503384
29.6,568556,503384
31.5,568556,503384
26.5,568556,503384
34.5,568556,503384
29.3,568556,503384
46.3,568556,503384
27.3,568556,503384
34.0,568556,503384
26.8,568556,503387
32.5,568556,503387
31.2,568556,503387
30.5,568556,503387
28.3,568556,503387
35.3,568556,503387
29.0,568556,503387
27.0,568556,503387
34.5,568556,503387
30.5,568556,503387
31.2,568556,503391
39.5,568556,503391
36.7,568556,503391
26.4,568556,503391
34.3,568556,503391
31.7,568556,503391
33.2,568556,503391
26.0,568556,503391
37.0,568556,503391
26.3,568556,503391
28.4,568556,503395
32.3,568556,503395
30.0,568556,503395
30.0,568556,503395
30.5,568556,503395
44.4,568556,503395
32.8,568556,503395
33.7,568556,503395
27.5,568556,503395
31.3,568556,503395
33.3,568556,503438
30.8,568556,503442
28.0,568556,503442
31.8,568556,503442
30.3,568556,503442
26.7,568556,503442
48.0,568556,503442
31.3,568556,503442
30.7,568556,503442
28.5,568556,503442
34.2,568556,503442
27.5,568556,503446
30.5,568556,503446
31.5,568556,503446
32.2,568556,503446
27.9,568556,503446
29.8,568556,503446
32.3,568556,503446
26.0,568556,503446
35.2,568556,503446
39.2,568556,503446
34.2,568556,503447
29.1,568556,503450
31.8,568556,503450
28.6,568556,503450
35.2,568556,503450
26.0,568556,503450
32.2,568556,503450
30.0,568556,503450
29.4,568556,503450
29.4,568556,503450
35.6,568556,503450
30.3,568556,503453
28.0,568556,503453
49.0,568556,503453
27.6,568556,503453
30.3,568556,503453
30.5,568556,503453
32.3,568556,503453
27.1,568556,503454
34.0,568556,503454
29.6,568556,503454
28.6,568556,503454
29.9,568557,503457
30.2,568557,503457
31.2,568557,503457
27.5,568557,503457
34.7,568557,503457
29.0,568557,503457
29.9,568557,503457
31.2,568557,503457
32.5,568557,503457
27.0,568557,503457
33.7,568557,503460
28.0,568557,503460
45.0,568557,503460
31.2,568557,503460
26.0,568557,503460
32.8,568557,503460
29.7,568557,503460
32.0,568557,503460
28.5,568557,503460
35.5,568557,503514
26.4,568557,503514
32.2,568557,503517
31.0,568557,503517
32.2,568557,503517
26.4,568557,503517
36.7,568557,503517
25.6,568557,503517
29.6,568557,503517
33.8,568558,503517
29.0,568558,503521
30.0,568558,503521
44.7,568558,503523
31.8,568558,503523
28.6,568558,503523
30.8,568558,503523
32.3,568558,503523
31.2,568558,503523
28.7,568558,503523
34.5,568558,503523
28.7,568558,503525
28.6,568558,503525
32.0,568558,503528
29.6,568558,503528
31.7,568558,503528
30.2,568558,503528
30.2,568558,503528
29.9,568558,503528
33.3,568558,503532
28.1,568558,503532
24.7,568558,503533
8.5,568558,503534
7.5,568558,503534
6.0,568558,503534
21.7,568558,503534
9.5,568558,503534
2.5,568558,503534
14.1,568558,503534
2.5,568558,503534
8.5,568558,503537
6.5,568558,503549
9.0,568558,503550
3.5,568558,503550
11.6,568558,503550
5.0,568559,503550
6.0,568559,503550
5.6,568559,503550
7.0,568559,503550
6.0,568559,503550
3.0,568559,503550
9.6,568559,503550
3.0,568559,503610
10.0,568559,503610
5.5,568559,503610
16.9,568559,503610
39.9,568559,503610
16.5,568559,503610
3.0,568559,503610
6.5,568559,503610
11.9,568559,503610
4.5,568559,503610
6.0,568559,503613
8.5,568559,503613
7.0,568559,503613
6.0,568559,503613
11.4,568559,503613
6.5,568559,503613
6.5,568559,503613
7.6,568559,503613
4.5,568559,503613
7.5,568559,503613
5.0,568559,503613
11.5,568559,503615
3.0,568559,503615
14.4,568559,503615
2.5,568559,503615
37.3,568559,503615
27.4,568559,503615
33.8,568559,503615
27.3,568559,503615
31.0,568559,503615
31.5,568559,503624
26.6,568559,503626
32.5,568559,503626
30.2,568559,503626
31.2,568559,503626
26.9,568559,503626
38.7,568559,503626
25.5,568559,503626
32.5,568559,503626
30.8,568559,503626
32.3,568559,503626
25.8,568559,503635
36.1,568559,503637
27.8,568559,503637
27.3,568559,503637
32.8,568559,503637
43.3,568559,503637
30.2,568559,503637
30.7,568559,503637
31.0,568559,503637
27.4,568559,503637
33.0,568559,503638
28.1,568559,503655
32.7,568559,503655
32.2,568559,503655
30.0,568559,503655
28.8,568559,503655
30.0,568559,503655
30.5,568559,503655
27.0,568559,503655
34.7,568559,503655
28.8,568559,503655
31.3,568559,503658
27.3,568559,503658
33.8,568559,503658
28.6,568559,503658
44.2,568559,503658
32.8,568559,503658
31.5,568559,503658
27.6,568559,503658
33.3,568559,503658
28.8,568559,503658
25.8,568559,503682
35.0,568559,503684
28.4,568559,503684
47.3,568604,503684
54.8,568604,503684
57.8,568604,503684
40.5,568604,503709
39.0,568604,503715
27.3,568604,503718
32.3,568604,503718
29.0,568604,503718
31.2,568604,503718
29.2,568604,503718
32.3,568604,503718
44.3,568604,503718
27.9,568604,503718
35.0,568604,503718
27.5,568604,503718
31.0,568604,503721
32.0,568604,503721
31.2,568604,503721
28.5,568604,503721
33.2,568604,503721
30.5,568604,503721
30.5,568604,503721
27.6,568604,503721
33.3,568604,503721
30.0,568604,503721
40.0,568604,503721
36.7,568604,503724
27.7,568604,503724
29.6,568604,503724
31.0,568604,503724
32.0,568604,503724
27.4,568604,503724
35.0,568604,503724
31.7,568604,503724
29.6,568604,503724
31.2,568604,503724
28.9,568604,503727
32.5,568604,503727
29.0,568604,503727
32.7,568604,503727
27.5,568604,503727
35.5,568604,503727
26.6,568604,503727
33.7,568604,503727
29.1,568604,503727
31.2,568604,503727
27.0,568604,503727
36.4,568604,503730
26.9,568604,503731
31.0,568604,503731
44.2,568604,503731
28.1,568604,503731
30.8,568604,503731
28.4,568604,503731
36.0,568604,503731
27.5,568604,503731
31.0,568604,503731
34.2,568604,503735
31.0,568604,503736
27.5,568604,503803
33.5,568604,503803
28.8,568604,503803
29.5,568604,503803
31.8,568605,503803
42.4,568605,503803
28.9,568605,503803
31.0,568605,503803
31.2,568605,503806
29.3,568605,503806
33.2,568605,503816
27.3,568605,503816
32.3,568605,503816
30.8,568605,503821
32.0,568605,503821
26.9,568605,503821
35.8,568605,503821
28.2,568605,503821
28.9,568605,503821
37.8,568605,503821
26.1,568605,503824
32.0,568606,503824
31.2,568606,503824
33.2,568606,503824
26.5,568606,503827
34.5,568606,503827
28.6,568606,503827
31.7,568606,503827
26.4,568606,503827
50.2,568606,503827
26.6,568606,503829
32.0,568606,503830
30.2,568607,503830
29.1,568607,503830
29.9,568607,503833
32.8,568607,503833
33.0,568607,503833
28.1,568607,503833
33.0,568607,503833
28.2,568607,503833
31.3,568607,503833
30.5,568607,503834
29.9,568607,503834
29.0,568607,503834
34.3,568607,503836
27.0,568607,503837
28.5,568607,503837
34.3,568607,503837
40.7,568607,503837
30.0,568607,503837
33.3,568607,503837
30.0,568607,503838
28.4,568607,503838
34.3,568607,503838
28.8,568607,503838
29.9,568607,503841
31.2,568607,503841
32.8,568607,503841
28.0,568607,503841
30.3,568607,503841
31.3,568607,503843
27.5,568607,503901
31.5,568607,503901
30.7,568607,503901
34.0,568607,503901
28.1,568607,503903
48.5,568607,503903
32.3,568607,503903
35.1,568607,503903
28.8,568607,503903
31.8,568607,503903
26.9,568607,503903
33.0,568607,503903
27.6,568607,503903
29.6,568607,503903
33.0,568607,503903
28.4,568607,503906
30.2,568607,503906
33.3,568607,503906
31.7,568607,503906
27.9,568607,503906
36.7,568608,503906
26.7,568608,503906
31.3,568608,503906
30.2,568608,503906
32.0,568608,503906
27.0,568608,503909
32.8,568608,503909
32.0,568608,503909
27.6,568608,503909
32.7,568608,503909
29.5,568608,503909
30.5,568608,503909
29.5,568608,503909
44.7,568608,503909
30.0,568608,503909
30.2,568608,503909
30.5,568608,503912
32.2,568608,503912
29.2,568608,503912
28.9,568608,503912
32.7,568608,503912
28.4,568608,503912
33.8,568608,503912
27.0,568608,503912
33.5,568608,503912
29.4,568608,503912
32.0,568608,503915
25.9,568608,503915
36.7,568608,503915
26.0,568608,503915
32.3,568608,503915
30.5,568608,503915
28.9,568608,503915
29.1,568608,503915
32.8,568608,503915
30.5,568608,503915
28.4,568608,503915
47.5,568608,503918
28.0,568608,503918
32.5,568608,503918
29.1,568608,503918
33.3,568608,503920
27.5,568608,503920
35.5,568608,503921
25.8,568608,503921
31.2,568608,503921
30.3,568608,503921
